#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100
sp157	0	0	119857	0	0	0	0	0	0	0	0	1389	0	0	0	0	0	0	0	0	0	0	0	30104	0	0	0	0	0	147213	0	0	0	0	0	0	0	1965	0	0	0	0	0	0	0	0	0	0	70639	0	0	0	0	0	0	0	67518	18348	148410	0	0	0	0	84473	0	0	0	0	0	0	58066	0	0	40739	0	54	0	0	0	0	29206	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
sp158	0	0	0	158096	10311	0	100291	0	0	4684	35657	105	0	0	0	172559	15855	119327	0	0	110955	0	0	0	73088	0	11995	0	84172	0	31476	1	151621	25937	0	162966	53782	0	15	58960	0	137933	0	0	169785	0	0	0	0	130464	71864	50	187110	0	1	173499	0	0	0	171413	112401	104678	0	0	0	62	0	0	0	122956	0	144466	161224	0	2	1	12824	0	0	0	0	0	0	1	85954	66876	17239	0	0	102957	0	64829	80466	0	0	0	0	88981	7775	0
sp159	0	0	0	0	92182	0	35376	0	0	0	0	15869	0	26382	0	0	11332	0	0	114548	0	54052	0	0	0	0	0	0	0	221	0	0	0	0	0	0	12770	0	0	0	0	0	0	0	0	44060	0	0	103541	61034	0	39327	13	116974	0	0	0	0	115906	0	39044	0	156	0	0	0	96905	0	0	0	0	0	0	10119	0	43237	0	0	0	0	0	48910	0	20356	0	0	0	0	69	0	11185	0	88775	26543	86406	0	0	229	38862	0
sp160	120080	128130	29309	138324	141286	251	134305	140163	111156	88589	195847	41814	15639	108603	105198	0	105163	0	34666	189255	82457	88198	15	507	170281	166675	150624	158167	760	6670	159456	49167	109182	158781	149340	187107	21370	82790	105901	39432	199918	8452	108220	137615	0	124319	192515	160610	148601	142979	107038	66	110230	57759	139951	181743	64	8324	1255	1901	16475	175489	190173	28	35682	168897	195478	196787	197549	0	41742	1	60627	0	194572	21793	43346	177517	19247	33060	45666	151406	183238	129145	155704	107115	79275	137231	150197	120733	0	24411	61480	132719	1291	137569	131512	86044	109061	192974
sp161	0	0	0	43975	0	90228	74008	105763	56363	56304	98227	0	0	4911	0	59446	56055	23009	27626	0	145220	0	104716	0	109586	3133	955	0	61039	1	30718	0	90265	0	71523	121329	0	38739	107164	11973	26620	86224	0	0	29798	0	104139	117021	0	7	39556	2130	0	0	17013	174326	512	37011	0	69346	60390	91234	0	0	47669	57604	0	417	143512	17548	5	2276	121653	0	38458	57448	0	55753	0	17667	52559	0	0	85644	85851	132692	70727	186286	65886	86914	0	94236	60306	0	0	66839	82043	56287	53864	55323
sp162	210581	266239	167946	164192	182124	54466	182840	123652	117734	179299	0	65649	314331	257841	87350	0	129107	9	174773	218469	109765	252054	176660	228245	0	129690	56	180072	88002	168541	214659	79455	134079	213234	0	0	132930	1	171330	222255	210725	170148	297568	233455	28712	245045	30	0	178062	124864	157377	208751	87391	219531	290787	12	164726	41855	232609	1	103379	0	141428	77809	0	178338	127047	134857	28865	150726	272	8260	201812	167977	218036	214525	78002	160227	134990	649	75	128459	169469	172816	331	0	80355	0	226970	194575	209700	159553	151309	188588	198520	173803	70110	172881	193484	290197
sp163	0	0	36	0	0	121565	0	0	0	0	192060	0	0	0	95734	143585	0	190509	8240	0	0	0	0	0	148309	0	185619	0	82628	0	1	128683	0	0	84258	98067	17726	169555	0	0	0	2	0	0	25794	0	154606	188301	0	0	0	0	21084	0	0	167433	16862	125551	0	153012	0	151095	0	0	170225	0	0	0	8372	0	160959	1	0	0	0	0	112266	0	35298	187879	173357	0	0	0	161910	193675	212	188503	0	0	0	0	0	0	0	0	0	0	0	0
sp164	0	53103	475	0	0	0	0	0	0	0	0	0	149317	0	42676	0	111224	0	0	0	0	0	0	76678	0	79082	0	0	0	0	76643	0	0	0	0	0	0	0	0	109769	0	50242	139311	27155	0	0	0	0	0	0	0	0	0	64145	138241	0	0	0	0	0	0	0	0	0	0	0	0	68485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67585	0	0	0	46589	0	25939	2136	0	0	0	0	0	0	0	0	0	129577
sp165	0	0	0	0	8	0	0	106186	143006	80357	49163	0	0	0	0	118770	0	61525	0	0	173258	0	173166	0	0	0	0	66435	0	54582	33	8241	339	175711	136	120466	0	0	0	0	4	0	0	0	160423	1	0	149509	0	0	73115	0	0	0	0	0	0	0	0	15403	0	0	0	0	614	70058	0	0	0	153567	0	0	129800	0	19688	0	18271	100112	19897	0	0	0	0	0	164476	135471	0	146856	193	0	0	85794	0	0	0	24998	0	0	1904	27
sp166	155213	0	68094	171378	182442	44017	31376	142631	187522	186326	210123	102753	0	34668	0	287032	74056	233112	79120	42038	350886	58592	237970	0	127574	0	166925	211274	154478	126675	0	0	178847	198455	50117	282780	37345	129	134441	0	61262	6624	0	144	281087	134224	28460	143816	197928	53085	206586	153365	50982	5649	1	145581	0	97063	76176	64669	56258	161832	0	30458	313	161672	130092	16940	130325	323540	0	155870	305058	128045	166047	90980	196515	105653	0	0	111079	44910	0	153789	202206	239114	112691	225466	20	87984	172660	96139	117481	123610	28280	100306	127203	97268	5661	128
sp167	49273	116200	8230	127071	77940	149998	87577	9	0	0	2933	1097	66377	13718	132196	0	146756	0	5949	53644	0	71207	0	43224	161813	138767	7913	48676	150612	0	22435	57	68131	0	126481	0	144640	105562	0	10956	50018	117725	45781	168231	0	49842	56680	54266	0	131900	20053	30470	157405	119540	122740	81555	103787	80117	71273	79143	126711	130540	57443	74650	8564	0	0	199	89967	19343	51672	59544	7422	8815	74961	15027	44289	0	0	69312	15100	77764	85849	74261	0	0	116926	47919	12641	69834	144096	101424	91165	88521	96676	67096	103279	89595	30294	93686
sp168	46089	0	22680	0	0	9771	14192	0	14894	60133	99388	30488	0	64208	3946	1	1358	0	34190	2882	135593	22	3226	0	0	0	79794	47841	2	286	0	70612	106797	88176	74214	24847	61400	56406	30073	70224	30819	862	24431	13724	98931	52490	94562	9	0	38484	76997	39935	39003	1	0	58000	110516	0	21064	19122	59265	90566	0	17607	117502	55803	0	58000	80275	173350	4509	111295	138104	0	37710	54709	39882	58016	150745	61786	61330	68319	49868	0	65753	91808	0	33	220	0	8851	1268	32	0	31825	37056	120150	45876	0	32699
sp169	125904	190473	30	23754	66923	126555	0	8252	51626	2301	5245	169968	178882	116675	195829	0	149082	169022	122401	194811	0	132589	0	103788	92156	188416	145299	0	19662	0	7827	6396	0	0	60608	0	0	0	114092	105716	82190	130511	107679	92770	0	149668	0	0	165795	31461	0	169958	0	85640	118157	0	2825	116784	0	0	0	84278	195587	2453	1970	77	71091	126980	0	0	180583	0	0	101110	150414	155555	0	129804	0	0	75436	223284	105343	13306	0	9559	130010	0	105037	160623	191236	0	120125	124608	38234	0	0	19878	67	116849
sp170	110586	101683	203362	69734	128380	171810	0	80786	177968	106043	18520	0	156616	12	12	118238	49390	0	579	46791	0	0	62651	142928	20	171098	26286	0	161268	137150	200648	110709	0	197685	0	0	0	0	47704	133621	81643	172582	89528	83525	0	209495	0	0	181001	72528	0	121297	0	126145	141165	19354	1	193785	109907	0	0	0	139812	203764	188560	188128	223951	157637	200	1651	39749	155644	0	281595	196979	169019	102549	45534	0	0	208535	7192	138540	142795	0	116870	149115	0	145219	246839	271	0	88604	82523	165789	0	0	203949	0	138953
sp171	0	0	0	0	0	0	150275	0	493	0	128202	0	0	0	0	0	0	11512	2226	0	168493	0	0	0	0	0	0	184603	0	0	0	105	194395	0	78239	120671	137416	172532	68354	0	0	0	1	37	143140	0	81485	88774	0	0	101527	0	157818	0	0	125111	34509	0	0	193550	0	80591	0	0	0	0	0	0	130083	20492	913	4	165292	0	0	0	0	0	76606	129343	0	0	0	0	113243	0	0	183220	69	0	0	99594	93	0	0	165457	155445	0	172135	0
sp172	0	0	0	102547	30022	0	14214	0	0	64535	0	45738	0	26041	0	0	0	132165	151074	0	1720	147158	562	0	128086	0	30978	38026	0	0	0	67548	61204	65	106474	25161	46745	101235	29337	0	73125	0	0	4	118028	0	14720	158018	0	31073	157983	8085	180675	18	0	0	32279	0	0	141168	139597	78274	0	0	0	11	0	0	74934	151603	0	0	121507	0	0	0	68308	2	0	106180	0	52368	0	0	30566	0	0	46387	0	0	0	53830	0	88	0	191436	18480	0	186147	0
sp173	143640	87577	56236	79048	105496	0	83740	98823	7717	52572	108504	194415	0	163893	2268	119593	0	107474	132050	113579	172211	157788	20696	0	74125	52026	103814	22281	62629	63916	1	149343	41114	9285	23306	91151	128324	152343	0	266	94585	0	0	29515	159848	147433	144529	32957	0	83953	153872	6451	66612	4	84	103140	132007	151353	8	142948	135303	71968	0	90309	136542	157046	0	0	0	193422	181934	0	82990	115953	126498	0	73429	114225	97675	34171	0	0	78999	109605	111581	105900	26731	6	55951	88881	23068	97563	106197	439	117814	40503	172987	134152	99230	0
sp174	43528	0	72507	52995	1045	50	178902	137156	0	19166	158733	0	0	0	0	165095	0	0	75055	2	114614	116656	129112	24523	149315	0	136808	125886	75580	32396	791	98681	575	131265	105987	190540	165899	193231	67874	0	0	165	0	0	143138	0	181666	90855	0	18818	106526	73672	110148	0	0	125227	84153	46799	150157	162644	179039	166549	0	24018	132894	47875	10	0	115569	80037	0	47221	158415	30346	0	0	76648	69268	120177	152599	73254	47015	33539	77	82313	122050	28338	164487	0	0	572	139273	892	0	204	63	120600	539	148342	0
sp175	34110	85873	0	82816	0	0	0	82288	58346	0	106196	3813	81577	111211	104612	395	10416	39218	148859	197931	0	32825	93918	109793	24841	7495	63968	0	57823	10739	70183	0	0	0	0	0	62406	45	79538	70186	17455	51036	162567	37889	38300	0	1987	23185	102998	314	23032	0	0	40685	0	0	903	0	4	55224	0	47315	26020	79631	62006	0	99417	74537	0	0	49332	0	0	0	612	30625	4802	77379	2779	464	0	152129	87607	0	0	70079	26385	0	28376	13	103377	9286	0	46308	0	0	0	0	1004	36162
sp176	39076	17353	0	101811	13	40784	142907	0	0	66645	0	144602	0	90170	50564	0	147	125552	18247	0	92468	95346	21106	0	28882	0	105623	42488	29950	30	0	0	115669	16	159388	122129	137135	179172	0	0	10199	0	0	0	85422	0	173547	131163	0	130161	33437	0	97429	2	0	0	161680	0	35759	48322	116458	113696	38972	0	75249	0	0	0	1	65517	77986	1	34504	0	0	16516	102027	58528	158240	120077	0	0	0	108708	40513	45881	33304	33930	10714	0	86007	26062	117707	32970	8065	75719	135565	45783	197905	2605
sp177	0	0	21985	93129	18800	0	164473	828	0	117602	0	0	0	0	0	147794	0	0	0	59	155541	0	8566	0	0	0	5062	44544	0	97455	0	42345	155911	48016	5	115088	81548	183165	0	0	42	0	0	0	89289	0	128500	17093	0	0	98459	0	173146	0	0	76568	116525	0	69272	60886	135358	0	0	0	0	138872	0	0	106748	187481	0	142970	93017	0	108	5204	126919	0	77123	182944	0	0	0	41145	103376	0	0	146792	0	0	0	47495	0	7731	0	170370	132569	0	141381	0
sp178	49660	59679	134167	103487	127078	11786	91866	81625	74891	147446	5770	87429	59966	55266	148801	123960	108751	127016	58430	0	65057	97709	38445	0	73933	23007	73469	121405	49867	33337	34693	106368	145454	14029	124559	121474	17678	174040	149252	59	93808	169	0	135441	150756	148933	142309	131826	3	163903	130319	46405	163004	6833	106498	107249	23497	16660	24716	69892	140831	165788	874	0	1	125	0	54635	11051	1248	108146	92292	114084	13	3	18402	12202	169552	144	182381	174800	47937	16204	163993	193017	151140	118875	106757	65381	0	169751	3242	178477	9718	141	125202	8662	43154	118571	104411
sp179	0	0	0	0	0	0	153582	0	0	0	0	155041	0	123363	0	0	283	89017	0	0	143849	140115	0	0	145705	0	26788	148233	0	0	0	0	0	0	154823	0	4718	0	0	26055	0	0	0	0	4495	0	0	62134	0	0	0	0	4042	0	0	0	104908	0	0	143423	125866	11991	0	0	0	22585	0	0	151223	176320	0	0	69497	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	17	0	0	0	0	410	0	0	173809	0	81531	0
sp180	0	0	0	120292	167181	0	58199	0	183	0	63524	44840	133930	54726	82559	0	126731	2	1671	0	92512	0	90779	20646	117808	75	54836	153043	0	146521	67711	11	10073	98956	101144	11077	117876	0	11	9580	134049	51406	0	145282	94213	0	13	64271	48411	128542	39769	134863	45989	79532	154343	0	62253	0	10717	0	179797	94	122914	0	0	139319	0	0	0	58694	82189	113507	1766	0	0	74121	0	515	905	169660	0	28675	0	154988	189817	11131	168010	110299	85822	0	66770	155354	0	0	25880	194084	47367	132365	160840	57907
sp181	123560	36413	86679	0	0	84052	6	48627	113461	54782	0	0	0	0	0	104727	0	0	1342	0	1089	121772	0	0	0	0	93758	31494	128058	0	0	96197	0	0	40000	0	0	78616	70430	0	0	36	0	0	0	147849	22973	0	0	12	28777	0	1	31580	0	16853	29727	86047	0	55555	0	33976	236	56742	120666	1399	57140	0	103379	0	0	0	0	144777	69705	32837	27606	81178	30694	5	80341	0	6058	0	0	93030	0	0	0	150483	0	10059	127905	0	0	0	32212	0	24814	0
sp182	32537	41721	28966	126205	25066	118217	0	170096	0	25822	143380	0	5713	100879	145837	52581	0	126729	19931	138862	152420	52371	166361	177833	191818	1	86794	0	47605	172042	120782	126373	79815	151195	105512	100772	104126	0	0	195723	112294	123274	99863	70917	102855	21888	175606	92912	172709	117014	41223	117980	0	97447	0	83852	0	48210	97967	167272	82138	170433	0	125301	78538	74418	159416	98648	123969	0	92240	30414	145050	4594	0	85334	127735	147876	59928	57764	51681	73949	135525	119408	120049	101935	116897	163104	130410	0	119113	58451	2911	143753	134145	0	141287	0	137196	144827
sp183	0	0	0	0	0	0	0	2289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	0	0	0	0	0	0	0	0	0	0	0	0	5753	0	0	14517	0	0	0	0	0	0	0	0	10273	0	0	53057	0	0	0	0	0	0	0	0	0	0	0	3424	0	0	0	0	0	0	0	0	0	70	0	0	0	230	0	79720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp185	0	0	0	182925	0	0	0	61407	0	0	105585	0	762	0	0	115572	0	0	125610	0	0	55	158283	0	0	132803	112376	0	125014	160974	22	42113	0	0	0	194708	0	166867	160386	356	0	13	28755	22842	0	22903	123014	3	147221	44478	216397	0	0	0	10078	0	45262	27537	148555	0	5	0	178938	0	91959	0	55500	0	0	0	92170	42784	0	31643	0	0	149348	0	1	101494	154306	0	0	0	0	0	0	162902	19644	0	111756	118104	0	0	62982	184624	0	0	0	0
sp186	36373	6478	529	0	168334	93836	31204	153468	103783	105911	60209	167755	6413	101066	18979	865	3	124439	15828	88104	166897	81522	55781	0	63740	0	61131	38923	2507	2	26907	25726	60556	882	186472	0	156462	82626	0	0	187518	83923	5	35864	115676	40	2560	36396	73169	14984	0	47817	110885	2	3133	125114	168002	33029	0	94159	106842	163699	0	99101	0	84336	90101	126967	67236	165261	80024	44833	134990	104	82171	175009	0	191331	182425	0	75481	72513	35210	131861	157114	95685	44746	0	2078	63589	109673	58435	131979	169223	16880	4768	177553	174933	146776	0
sp187	81466	80234	198501	0	159372	165954	171938	14078	193271	130634	0	83778	66621	173189	39929	21	41484	158554	22987	163343	188700	142707	27515	142946	202992	0	0	92527	489	47243	99636	84127	186552	119729	90453	0	146159	0	39	16530	0	74915	3014	140653	149402	21334	38971	109327	38334	95550	0	65103	180948	154267	41075	81136	71069	40410	4154	178646	206025	89836	0	213704	53583	165731	141	182813	144086	127235	2733	111191	159376	16262	128491	137668	0	160120	24	0	0	98048	185618	165530	162694	121071	0	0	49061	140330	54050	5	172540	73442	63783	5224	157009	51371	184516	20313
sp188	116698	62689	150641	79198	142987	5643	138622	48464	112637	109151	126785	4311	135864	101918	113912	1	28043	66099	176725	2454	32236	97818	39157	111552	0	95731	75978	193126	116881	63011	148697	0	125306	184545	82606	90878	30981	187285	0	43520	104573	139053	59435	5748	0	2	28490	6821	142511	190996	120370	81363	2255	52522	111853	13220	169132	55075	169540	128564	69608	189253	60489	172636	100500	128489	57322	147167	107345	96402	97285	5585	14922	23777	176049	7589	62539	0	102778	128422	182052	75804	37734	165659	102599	160573	111959	120591	158662	173755	126262	66245	130962	85304	0	26260	140005	169459	24780	59944
sp189	47006	119829	0	149846	65261	18086	108062	23479	29352	265	87295	91755	93791	0	23857	117115	27021	707	41577	0	0	35894	72322	0	46080	48898	105661	849	47150	8406	2999	91931	35611	27194	0	121879	47934	5393	76942	3	68155	100327	58526	24764	52430	16033	95981	125698	140696	4	25284	11266	0	0	87769	132186	116905	53119	8608	27868	26270	59998	168438	86577	106546	0	50456	497	25	109737	99579	104264	3112	53876	131538	36326	115326	51353	29788	57340	19223	826	324	58376	42164	19745	71813	46107	32432	111784	7919	144921	62377	103	44295	180432	13339	95987	0	84072
sp190	0	95571	261635	0	0	0	145564	81033	39484	0	0	27042	2	0	164309	0	1	0	0	0	190046	0	0	0	300955	25993	0	0	957	88151	0	0	0	0	0	873	0	6521	122262	74281	0	145940	0	0	0	0	3846	0	33002	0	28951	0	140614	274	0	11950	75459	318150	208417	0	204511	192658	237477	97846	68827	0	238930	0	0	105516	0	0	8736	117576	8860	34279	0	0	207254	137229	0	72846	0	0	197487	0	40567	0	0	67054	0	0	163365	0	0	0	0	0	0	61967
sp191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp192	64284	71503	14558	162165	50430	129709	42718	21770	77476	70349	106979	174351	123333	5641	33018	33476	43426	147147	25836	45414	0	27369	139509	149163	0	57275	97773	65563	131151	15683	164938	178839	123594	169985	88648	60777	60997	84904	44176	0	155444	7	35	153420	169860	188449	43158	127137	49008	14756	51974	66958	66398	63077	149050	68959	70886	0	96	95258	17409	0	18509	55	96253	195798	6567	112737	114380	69544	56183	50275	46159	53643	75791	77450	70926	136244	12486	259	158027	2	99189	6655	0	120930	29629	102799	146065	51769	189614	160618	0	184317	32532	177303	35239	70758	148283	2346
sp193	33034	116805	133038	2206	32358	97333	181415	181626	31892	3142	105239	161866	194728	90273	127374	33908	102652	99136	16659	96640	53508	3142	107186	13073	165308	24325	40261	138568	45313	182	92336	24275	117322	176582	77046	154870	87040	93821	50629	165065	93376	41554	0	48977	12770	10101	172190	19946	148146	67929	105760	68043	98783	186058	6727	15854	88883	149588	51768	182861	89002	66745	92618	24267	174546	148821	94798	153018	60362	120661	33446	13094	34178	146483	137137	165083	16465	91470	152586	94781	34319	139928	111567	72515	50667	67427	149210	12444	3722	30730	162473	13459	119364	91378	19812	104076	182257	28795	101620	106202
sp194	87403	126386	0	175818	190062	188003	168111	87601	186560	186481	10047	64970	7124	21325	230	82359	7366	139592	17260	75934	470	42183	171220	83949	0	110031	0	131143	2683	13719	64722	83983	183078	52085	91746	68535	180159	109324	9	92873	145415	0	48238	138534	30731	181869	80610	50697	136646	23208	59259	140612	90	70026	123367	109979	32991	0	18296	56050	14225	84115	0	123301	0	132424	0	145566	178654	111848	109395	86351	4328	60608	69228	65270	50765	36	0	18535	141579	20035	57548	79031	18746	72512	75983	124895	178556	0	93942	190350	38509	71513	132282	109965	128387	140783	27145	126624
sp195	176099	112061	47108	87447	0	53720	1	28010	29015	140081	0	131429	86376	120311	133390	101920	56545	0	70913	141017	77935	87799	0	0	161569	80378	18881	45012	11218	81109	0	68425	0	175692	24693	54775	0	16240	108766	3903	58556	49802	10737	0	155307	0	0	123368	0	386	143054	129155	0	0	69829	0	45564	180588	2398	867	76213	0	46282	8	60149	70061	0	32753	152662	324	34139	30510	173741	93978	90100	38362	82746	124507	167873	144669	19646	50197	125156	66	6592	8	0	6069	0	50164	12	112977	1340	137278	28636	124907	5454	1	51878	0
sp196	0	0	78458	0	0	0	16367	0	0	0	140031	3	0	0	0	489	1	100493	983	0	65292	85754	0	96777	0	0	131957	46760	42356	0	46183	18	93719	0	0	0	117543	10418	781	101575	0	0	17	31845	0	0	23550	0	71279	39282	0	0	132828	7240	0	183628	44109	0	156109	0	0	56997	0	86112	130422	63265	120533	65709	0	43398	0	0	0	0	0	71418	12991	0	0	0	0	0	0	69513	22738	0	67908	0	115782	7174	0	0	124586	0	0	1	35015	0	98999	0
sp197	146337	183734	222431	150959	208937	44722	119982	119891	123425	67286	90263	108729	198299	58226	129584	150536	170179	118386	88951	160815	54645	195454	95558	172863	116836	96985	136164	143953	236634	84489	223121	64910	258489	17643	95521	180693	189003	121654	99978	77560	109803	87329	78149	66618	0	159720	152059	115129	210137	217236	93606	45748	159214	183306	6194	220875	149453	21772	106870	219005	61048	122133	86473	144330	46772	210928	146783	101262	74947	154815	222078	100526	76087	129589	152609	254348	239908	22298	182922	121767	257157	157757	103865	119041	259733	170961	150861	96161	165934	87421	182871	98665	248933	93547	117329	146724	87706	136221	238763	166609
sp198	174631	32	70635	191482	5128	156868	135827	183348	102126	58621	75703	165738	178899	111392	5972	113429	0	24116	137024	42774	13374	31881	188561	5667	56983	40759	122471	1684	35160	77949	25108	18664	158526	3741	179641	50489	77384	96609	13401	52280	61483	73008	64254	0	100709	175117	79261	82334	51821	15170	121407	91653	1948	97333	19812	122481	22956	7168	0	12828	18287	138593	81509	65470	1	3517	0	15810	134052	177051	22278	51324	110735	34828	7962	155412	68573	184076	85198	67198	112530	163589	160512	128072	50717	117918	0	145072	11915	162514	147695	180624	35023	71024	116704	38534	49217	111309	58082	156078
sp199	44351	120493	60937	101784	37860	2468	27445	115	78814	154328	81295	165953	75047	106592	20160	89081	110436	129851	1698	84687	118	134772	60017	115421	139974	133137	52099	145610	120910	115784	65668	20417	86492	102524	127464	51226	77047	1	56818	94811	36772	126901	1	32739	15072	1	1529	83171	42615	123080	4387	124669	66801	166	34488	60808	128494	103129	3346	108420	13408	18523	68132	133204	57843	120912	148929	60371	116631	97207	79561	13536	134056	121464	23001	95456	130254	55068	89202	132565	89651	98159	128791	14778	113154	196	29696	32180	88490	67476	24770	38	79374	69445	45937	157018	17977	56209	135495	79628
sp200	96963	131877	0	46389	117721	94376	0	0	197269	101481	110853	69157	132907	3596	122700	123007	0	46959	56356	199308	0	88357	88738	74256	2	53199	0	34141	158258	91752	148005	156901	0	98882	127602	114586	0	127231	152478	28474	157672	95077	118469	36078	715	118947	144481	165065	132050	173254	150544	160594	105001	168889	97695	54498	62241	128933	98392	196197	20647	155321	85371	105697	168387	4	42941	45448	15427	179510	187425	146382	103939	113251	128448	0	192911	96812	144819	29994	79741	99398	0	60913	155020	191667	129050	69810	11136	66439	130956	174539	380	32597	195225	180006	53360	107992	0	87542
